attributeId,siteName,siteId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Witchelina Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Flinders Lofty Block,http://linked.data.gov.au/def/ausplots-cv/380b17d5-92fe-42fa-8bb2-94b8cc2d45ac,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Witchelina Nature Reserve, about 6kms north of homestead. Open shrubland of Maireana astrotricha and Atriplex vesicaria with ground layer of Enneapogon spp., Sclerolaena spp. and forbs.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59925,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Witchelina Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Flinders Lofty Block,http://linked.data.gov.au/def/ausplots-cv/380b17d5-92fe-42fa-8bb2-94b8cc2d45ac,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Sclerolaena ventricosa / Atriplex vesicaria low sparse chenopod shrubland to Calotis hispidula low sparse forbland.  Much bare soil and gravel with small vegetated gilgai.Plot consistently covered with a surface strew of pebble and cobble with a mixture of sandstone, limestone and ironstone . Site is long unburnt, no evidence of past fire. High impact of grazing from kangaroos and low impact from cattle (Some old scats found in plot).",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59926,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Mount Lyndhurst Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Site is on a plain with a gibber strew- Unidentified metamorphosed sandstone. Homogeneity- community extends 50m south. Track 60m from old Strzelecki track

",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59930,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Mount Lyndhurst Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,Senna artemisioides subsp. petiolaris / Eremophila maculata subsp. maculata / Acacia victoriae subsp. victoriae low open shrubland with scattered Santalum lanceolatum.  Site is homogeneous. Minor grazing by cattle.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59931,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murnpeowie Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Dune system with moderate slopes to the west and steep slopes to east. Dunes run parallel north east to south west.  The south east corner of site runs into a dune swale and so site is not entirely homogenous.

 

",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59932,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murnpeowie Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,On the outer margins of a seasonal swamp/drainage depression. Site is homogeneous.  Evidence of high usage by cattle but appears to be destocked at time of site visit. Some weeds present. Site is close to dam in base of swamp.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59933,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murnpeowie Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"In the centre of seasonal swamp / drainage depression. Weeds present and evidence of heavy grazing though no cattle present at time of site visit. Site is homogeneous.


",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59934,SATSTP0007,http://linked.data.gov.au/dataset/ausplots/site-satstp0007,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59935,SATSTP0008,http://linked.data.gov.au/dataset/ausplots/site-satstp0008,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59935,SATSTP0008,http://linked.data.gov.au/dataset/ausplots/site-satstp0008,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59935,SATSTP0008,http://linked.data.gov.au/dataset/ausplots/site-satstp0008,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59935,SATSTP0008,http://linked.data.gov.au/dataset/ausplots/site-satstp0008,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murnpeowie Station,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59935,SATSTP0008,http://linked.data.gov.au/dataset/ausplots/site-satstp0008,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Stony Plains,http://linked.data.gov.au/def/ausplots-cv/4b68795f-aee1-4bf4-8a56-5897816aa10b,N/A,N/A
