dataset,datasetId,siteName,siteId,siteType,siteTypeId,dateCommissioned,description,dimension,polygonWkt,pointWkt,latitude,longitude,altitude,pointPositionWithinPlot,pointPositionWithinPlotId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0012,http://linked.data.gov.au/dataset/ausplots/site-ntassd0012,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-20,"Andado Station, 20km south west of Andado Homestead. 55km east north east of Finke community",N/A,"POLYGON((135.11571111 -25.50321667, 135.11571111 -25.50231389, 135.11670278 -25.50231111, 135.11670556 -25.50321667, 135.11571111 -25.50321667))",POINT(135.11571111 -25.50321667),-25.503220,135.115700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0017,http://linked.data.gov.au/dataset/ausplots/site-ntassd0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-21,"Andado Station, 5km south west of Andado Homestead.  67km east north east of Finke Community",N/A,"POLYGON((135.25842222 -25.47658889, 135.25841944 -25.47569167, 135.25941389 -25.47569167, 135.25941667 -25.47659167, 135.25842222 -25.47658889))",POINT(135.25842222 -25.47658889),-25.476590,135.258400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0018,http://linked.data.gov.au/dataset/ausplots/site-ntassd0018,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-01-01,"Mac Clark Conservation Reserve, Andado station.  107km north east of Finke Community",N/A,"POLYGON((135.52263889 -25.12793333, 135.52264167 -25.12703333, 135.52363333 -25.12702778, 135.52362778 -25.12793056, 135.52263889 -25.12793333))",POINT(135.52263889 -25.12793333),-25.127930,135.522600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0013,http://linked.data.gov.au/dataset/ausplots/site-ntassd0013,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-20,"Andado Station, About 20km south west of Andado Homestead. 56km east of Finke community",N/A,"POLYGON((135.13950556 -25.52404722, 135.13950556 -25.52314444, 135.14050278 -25.52314444, 135.14050278 -25.52404722, 135.13950556 -25.52404722))",POINT(135.13950556 -25.52404722),-25.524050,135.139500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0014,http://linked.data.gov.au/dataset/ausplots/site-ntassd0014,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-23,About 15kms southwest of Mac Clarke Conservation Reserve. 93km north east of Finke community,N/A,"POLYGON((135.3707 -25.13786944, 135.3707 -25.13696389, 135.37169167 -25.13696667, 135.37169167 -25.13786667, 135.3707 -25.13786944))",POINT(135.3707 -25.13786944),-25.137870,135.370700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0015,http://linked.data.gov.au/dataset/ausplots/site-ntassd0015,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-24,"Andado Station, 2km north of east bore. 10km east of Mac Clark Conservation Reserve. 115km north east of Finke Community",N/A,"POLYGON((135.61679167 -25.12393333, 135.61679167 -25.12303333, 135.61778611 -25.12302778, 135.61778333 -25.12393333, 135.61679167 -25.12393333))",POINT(135.61679167 -25.12393333),-25.123930,135.616800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0016,http://linked.data.gov.au/dataset/ausplots/site-ntassd0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-22,Mac Clark Conservation Reserve. 107km north east of Finke Community,N/A,"POLYGON((135.50799722 -25.11011389, 135.50798889 -25.10921111, 135.50898056 -25.10921111, 135.50898333 -25.11011111, 135.50799722 -25.11011389))",POINT(135.50799722 -25.11011389),-25.110110,135.508000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0019,http://linked.data.gov.au/dataset/ausplots/site-ntassd0019,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-25,"Andado Station, 20 km west of Mac Clarke Conservation Reserve. 118km north east of Finke community",N/A,"POLYGON((135.64079167 -25.09440833, 135.64078889 -25.09350556, 135.64177778 -25.09350833, 135.64177778 -25.09440833, 135.64079167 -25.09440833))",POINT(135.64079167 -25.09440833),-25.094410,135.640800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0017,http://linked.data.gov.au/dataset/ausplots/site-qdagup0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-12,Mutton Hole Conservation Park. 3.5 km north east of Normanton,N/A,"POLYGON((141.08626389 -17.64137778, 141.08626111 -17.64046944, 141.08720278 -17.64047222, 141.08720278 -17.641375, 141.08626389 -17.64137778))",POINT(141.08626389 -17.64137778),-17.641380,141.086300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0001,http://linked.data.gov.au/dataset/ausplots/site-waalsd0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-05-14,Birriliburu middle site,N/A,"POLYGON((120.72396389 -25.09664444, 120.72396389 -25.09573889, 120.72495278 -25.09574167, 120.724936 -25.096644, 120.72396389 -25.09664444))",POINT(120.72396389 -25.09664444),-25.096640,120.724000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0002,http://linked.data.gov.au/dataset/ausplots/site-waalsd0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-05-27,Birriliburru north,N/A,"POLYGON((120.7392 -25.05720278, 120.73920278 -25.0563, 120.74019167 -25.0563, 120.74019167 -25.0572, 120.7392 -25.05720278))",POINT(120.7392 -25.05720278),-25.057200,120.739200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0003,http://linked.data.gov.au/dataset/ausplots/site-waalsd0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-05-27,birriliburru south,N/A,"POLYGON((120.6275 -25.26886667, 120.6275 -25.26796389, 120.62849444 -25.26796389, 120.62849444 -25.26886667, 120.6275 -25.26886667))",POINT(120.6275 -25.26886667),-25.268870,120.627500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0028,http://linked.data.gov.au/dataset/ausplots/site-waamur0028,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-11-20,Wanjarri. Middle site,N/A,"POLYGON((120.69858611 -27.38916111, 120.69858333 -27.38825833, 120.69959722 -27.38825833, 120.69959444 -27.38916111, 120.69858611 -27.38916111))",POINT(120.69858611 -27.38916111),-27.389160,120.698600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0029,http://linked.data.gov.au/dataset/ausplots/site-waamur0029,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-08-19,Wanjarri SWA1003,N/A,"POLYGON((120.68220556 -27.39936944, 120.68220556 -27.39846667, 120.68321389 -27.39846667, 120.68321389 -27.39936944, 120.68220556 -27.39936944))",POINT(120.68220556 -27.39936944),-27.399370,120.682200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0001,http://linked.data.gov.au/dataset/ausplots/site-ntamac0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-10-06,"Owen Springs Reserve.60km south west of Alice springs
",N/A,"POLYGON((133.3723 -23.96590833, 133.37230278 -23.96501111, 133.37328333 -23.96501389, 133.37328611 -23.96590556, 133.3723 -23.96590833))",POINT(133.3723 -23.96590833),-23.965910,133.372300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0002,http://linked.data.gov.au/dataset/ausplots/site-ntamac0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-10-08,Owen Springs Reserve. 55km south west of Alice Springs,N/A,"POLYGON((133.40350833 -23.96164444, 133.4035 -23.96075, 133.40448333 -23.96076389, 133.40448889 -23.96165, 133.40350833 -23.96164444))",POINT(133.40350833 -23.96164444),-23.961640,133.403500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0003,http://linked.data.gov.au/dataset/ausplots/site-ntamac0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-10-07,Owen Springs Reserve. 11km south west of ranger station. 54km south west of Alice Springs.,N/A,"POLYGON((133.40848889 -23.95909444, 133.40849444 -23.95818333, 133.40946944 -23.95818889, 133.40947222 -23.95908889, 133.40848889 -23.95909444))",POINT(133.40848889 -23.95909444),-23.959090,133.408500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDAB0001,http://linked.data.gov.au/dataset/ausplots/site-nttdab0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-17,"Umbrawarra Conservation Park. 9 km north east of Jindare homestead, 23km south west of Pine Creek",N/A,"POLYGON((131.67399722 -13.962875, 131.67398889 -13.96196111, 131.67493056 -13.961975, 131.674925 -13.962875, 131.67399722 -13.962875))",POINT(131.67399722 -13.962875),-13.962880,131.674000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDMR0002,http://linked.data.gov.au/dataset/ausplots/site-nttdmr0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-14,Powell Creek Station. 4.5km west of Homestead. East of lake woods,N/A,"POLYGON((133.63502222 -18.07249722, 133.63502778 -18.07159444, 133.63596667 -18.0716, 133.63596944 -18.07249722, 133.63502222 -18.07249722))",POINT(133.63502222 -18.07249722),-18.072500,133.635000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDMR0001,http://linked.data.gov.au/dataset/ausplots/site-nttdmr0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-13,Powell Creek Station. 800m south west of Homestead. East of Lake Woods,N/A,"POLYGON((133.68454444 -18.08004167, 133.68455 -18.07913611, 133.68549722 -18.07913611, 133.68549444 -18.08003611, 133.68454444 -18.08004167))",POINT(133.68454444 -18.08004167),-18.080040,133.684500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDMR0003,http://linked.data.gov.au/dataset/ausplots/site-nttdmr0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-14,Powell Creek station. 2.2km west of homestead. South East of Lake Woods,N/A,"POLYGON((133.66693056 -18.07204444, 133.66683611 -18.07115, 133.66778333 -18.07113889, 133.66777778 -18.07204722, 133.66693056 -18.07204444))",POINT(133.66693056 -18.07204444),-18.072040,133.666900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTPCK0001,http://linked.data.gov.au/dataset/ausplots/site-nttpck0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-19,"Manton Dam Conservation Reserve. 22km north east of Bachelor, 56km south east of Darwin",N/A,"POLYGON((131.12699444 -12.87196111, 131.12698889 -12.87106667, 131.12791111 -12.87107222, 131.12790556 -12.87197222, 131.12699444 -12.87196111))",POINT(131.12699444 -12.87196111),-12.871960,131.127000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTSTU0001,http://linked.data.gov.au/dataset/ausplots/site-nttstu0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-03-15,"Hayfield Station. 27km north west of homestead, 15 km north west of Dunmarra roadhouse",N/A,"POLYGON((133.27115833 -16.63024167, 133.27116111 -16.62933611, 133.27209444 -16.62934167, 133.27209722 -16.63023056, 133.27115833 -16.63024167))",POINT(133.27115833 -16.63024167),-16.630240,133.271200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0001,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-17,"Rosebank Station, 9km south south east of Longreach.",N/A,"POLYGON((144.22589167 -23.52076944, 144.22588889 -23.51986667, 144.22686667 -23.51986389, 144.226875 -23.52076667, 144.22589167 -23.52076944))",POINT(144.22589167 -23.52076944),-23.520770,144.225900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0002,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-18,Rosebank Station.7.5km South west of Longreach,N/A,"POLYGON((144.22603889 -23.50947778, 144.22604167 -23.50857778, 144.22701389 -23.50857778, 144.22701944 -23.50947778, 144.22603889 -23.50947778))",POINT(144.22603889 -23.50947778),-23.509480,144.226000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0004,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0004,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-19,Rosebank station. 10km South of Longreach,N/A,"POLYGON((144.34170736 -23.51407383, 144.341708 -23.513162, 144.34266243 -23.51315108, 144.34268522 -23.51405282, 144.34170736 -23.51407383))",POINT(144.34170736 -23.51407383),-23.514070,144.341700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0005,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-19,Rosebank Station. 10.5km south east of Longreach.,N/A,"POLYGON((144.33328611 -23.51773611, 144.33329167 -23.51683333, 144.33426667 -23.51683889, 144.33426389 -23.51773889, 144.33328611 -23.51773611))",POINT(144.33328611 -23.51773611),-23.517740,144.333300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0007,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0007,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-21,Whitehill station. 30km SW of Longreach,N/A,"POLYGON((144.09494167 -23.65817222, 144.09495 -23.65726944, 144.095925 -23.657275, 144.09591389 -23.65817778, 144.09494167 -23.65817222))",POINT(144.09494167 -23.65817222),-23.658170,144.094900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0010,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0010,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-23,"Lochern National Park, edge of Thompson river. 117km south west of Longreach.",N/A,"POLYGON((143.35341389 -24.09121389, 143.35341667 -24.09031111, 143.3544 -24.09030833, 143.3544 -24.09121389, 143.35341389 -24.09121389))",POINT(143.35341389 -24.09121389),-24.091210,143.353400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACHC0001,http://linked.data.gov.au/dataset/ausplots/site-qdachc0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-22,"Lochern National Park, 125km SW of Longreach . Site on top of existing QPWS monitoring site",N/A,"POLYGON((143.25729444 -24.1046, 143.25729722 -24.10369444, 143.25828056 -24.10369722, 143.25828056 -24.10459722, 143.25729444 -24.1046))",POINT(143.25729444 -24.1046),-24.104600,143.257300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACHC0002,http://linked.data.gov.au/dataset/ausplots/site-qdachc0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-24,"Noonbah Station, 133km south west of Longreach",N/A,"POLYGON((143.16916111 -24.12595556, 143.16916389 -24.12505556, 143.17014444 -24.12505556, 143.17014167 -24.12595556, 143.16916111 -24.12595556))",POINT(143.16916111 -24.12595556),-24.125960,143.169200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMUL0001,http://linked.data.gov.au/dataset/ausplots/site-qdamul0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-26,Idalia National Park. 15 km North of Ranger Station.,N/A,"POLYGON((144.68343889 -24.73364722, 144.68343333 -24.73275278, 144.68441944 -24.73274722, 144.68442222 -24.73365278, 144.68343889 -24.73364722))",POINT(144.68343889 -24.73364722),-24.733650,144.683400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMUL0003,http://linked.data.gov.au/dataset/ausplots/site-qdamul0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-26,"Idalia National Park, 61km SE of Issiford",N/A,"POLYGON((144.70832222 -24.75512222, 144.70832222 -24.75421944, 144.70930278 -24.75420278, 144.70928333 -24.75511389, 144.70832222 -24.75512222))",POINT(144.70832222 -24.75512222),-24.755120,144.708300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0001,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2012-05-29,Broken Hill Town Common? 7.5km north north west of Broken Hill,N/A,"POLYGON((141.43375444 -31.89335056, 141.43387694 -31.89245694, 141.43496667 -31.89257056, 141.43486528 -31.89348194, 141.43375444 -31.89335056))",POINT(141.43375444 -31.89335056),-31.893350,141.433800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
