dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,siteVisitStartDate,siteVisitEndDate,description
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0011,http://linked.data.gov.au/dataset/ausplots/site-satflb0011,20120826,http://linked.data.gov.au/dataset/ausplots/sv-53754,2012-08-26T00:00:00Z,2012-08-26T00:00:00Z,Mount Remarkable National Park Range Track.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDAC0001,http://linked.data.gov.au/dataset/ausplots/site-nttdac0001,20140318,http://linked.data.gov.au/dataset/ausplots/sv-53755,2014-03-18T00:00:00Z,2014-03-18T00:00:00Z,Litchfield National Park. 27 km south west of Bachelor
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0001,http://linked.data.gov.au/dataset/ausplots/site-qdassd0001,20140430,http://linked.data.gov.au/dataset/ausplots/sv-53756,2014-04-30T00:00:00Z,2014-04-30T00:00:00Z,Sand dune
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0002,http://linked.data.gov.au/dataset/ausplots/site-qdassd0002,20140501,http://linked.data.gov.au/dataset/ausplots/sv-53757,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,Mallee woodland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0003,http://linked.data.gov.au/dataset/ausplots/site-qdassd0003,20140501,http://linked.data.gov.au/dataset/ausplots/sv-56912,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,Gidgee woodland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0004,http://linked.data.gov.au/dataset/ausplots/site-qdassd0004,20140502,http://linked.data.gov.au/dataset/ausplots/sv-56913,2014-05-02T00:00:00Z,2014-05-02T00:00:00Z,Spinifex dune
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0005,http://linked.data.gov.au/dataset/ausplots/site-qdassd0005,20140502,http://linked.data.gov.au/dataset/ausplots/sv-56914,2014-05-02T00:00:00Z,2014-05-02T00:00:00Z,Gidgee woodland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0006,http://linked.data.gov.au/dataset/ausplots/site-qdassd0006,20140503,http://linked.data.gov.au/dataset/ausplots/sv-56915,2014-05-03T00:00:00Z,2014-05-03T00:00:00Z,Spinifex dune
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0007,http://linked.data.gov.au/dataset/ausplots/site-qdassd0007,20140505,http://linked.data.gov.au/dataset/ausplots/sv-56916,2014-05-05T00:00:00Z,2014-05-05T00:00:00Z,Ethabuka Reserve. 39km west of Ethabuka homestead
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0008,http://linked.data.gov.au/dataset/ausplots/site-qdassd0008,20140504,http://linked.data.gov.au/dataset/ausplots/sv-56917,2014-05-04T00:00:00Z,2014-05-04T00:00:00Z,Spinifex dune
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0009,http://linked.data.gov.au/dataset/ausplots/site-qdassd0009,20140504,http://linked.data.gov.au/dataset/ausplots/sv-56918,2014-05-04T00:00:00Z,2014-05-04T00:00:00Z,Coolabah woodland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0010,http://linked.data.gov.au/dataset/ausplots/site-qdassd0010,20140505,http://linked.data.gov.au/dataset/ausplots/sv-56919,2014-05-05T00:00:00Z,2014-05-05T00:00:00Z,"Eucalypt coolabah woodland
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0011,http://linked.data.gov.au/dataset/ausplots/site-qdassd0011,20140507,http://linked.data.gov.au/dataset/ausplots/sv-56920,2014-05-07T00:00:00Z,2014-05-07T00:00:00Z,Gidgee Swale
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0012,http://linked.data.gov.au/dataset/ausplots/site-qdassd0012,20140507,http://linked.data.gov.au/dataset/ausplots/sv-56921,2014-05-07T00:00:00Z,2014-05-07T00:00:00Z,lignum swamp
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0013,http://linked.data.gov.au/dataset/ausplots/site-qdassd0013,20140507,http://linked.data.gov.au/dataset/ausplots/sv-56922,2014-05-07T00:00:00Z,2014-05-07T00:00:00Z,Mulga
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0014,http://linked.data.gov.au/dataset/ausplots/site-qdassd0014,20140508,http://linked.data.gov.au/dataset/ausplots/sv-56923,2014-05-08T00:00:00Z,2014-05-08T00:00:00Z,Gidgee Woodland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0015,http://linked.data.gov.au/dataset/ausplots/site-qdassd0015,20140508,http://linked.data.gov.au/dataset/ausplots/sv-56924,2014-05-08T00:00:00Z,2014-05-08T00:00:00Z,Cravens Peak Reserve. 56km north west of Carlo homestead
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0001,http://linked.data.gov.au/dataset/ausplots/site-saagvd0001,20140903,http://linked.data.gov.au/dataset/ausplots/sv-56925,2014-09-03T13:31:20Z,2014-09-03T13:31:20Z,Maralinga Tjarutja Lands. 29.1kms west north west of Oak Valley.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0002,http://linked.data.gov.au/dataset/ausplots/site-saagvd0002,20140903,http://linked.data.gov.au/dataset/ausplots/sv-56926,2014-09-03T18:45:15Z,2014-09-03T18:45:15Z,"Maralinga Tjarutja Lands, 29km west north west of oak valley"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0003,http://linked.data.gov.au/dataset/ausplots/site-saagvd0003,20140904,http://linked.data.gov.au/dataset/ausplots/sv-56927,2014-09-04T10:43:47Z,2014-09-04T10:43:47Z,Maralinga Tjarutja Lands. 29.8km west north west of Oak Valley
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATKAN0004,http://linked.data.gov.au/dataset/ausplots/site-satkan0004,20141105,http://linked.data.gov.au/dataset/ausplots/sv-56928,2014-11-05T00:00:00Z,2014-11-05T00:00:00Z,"Mount Beevor, About 8kms southeast of Mount Torrens."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0006,http://linked.data.gov.au/dataset/ausplots/site-waanul0006,20140906,http://linked.data.gov.au/dataset/ausplots/sv-56929,2014-09-06T12:04:05Z,2014-09-06T12:04:05Z,Great Victoria Desert Nature Reserve. 98km south east of Tjuntjuntjara
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0005,http://linked.data.gov.au/dataset/ausplots/site-waanul0005,20140905,http://linked.data.gov.au/dataset/ausplots/sv-56931,2014-09-05T18:56:14Z,2014-09-05T18:56:14Z,Great Victoria Desert Nature Reserve. 94km south west of Tjuntjuntjara
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0007,http://linked.data.gov.au/dataset/ausplots/site-waanul0007,20140907,http://linked.data.gov.au/dataset/ausplots/sv-56932,2014-09-07T15:24:00Z,2014-09-07T15:24:00Z,"Great Victoria Desert Nature Reserve, 102.2km south east of Tjuntjuntjara"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0008,http://linked.data.gov.au/dataset/ausplots/site-waanul0008,20140907,http://linked.data.gov.au/dataset/ausplots/sv-56933,2014-09-07T10:37:26Z,2014-09-07T10:37:26Z,Great Victoria Desert Nature Reserve. 114km south east of Tjuntjuntjara
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0009,http://linked.data.gov.au/dataset/ausplots/site-waanul0009,20140908,http://linked.data.gov.au/dataset/ausplots/sv-56934,2014-09-08T13:11:31Z,2014-09-08T13:11:31Z,Great Victoria Desert Nature Reserve. 35.5km south of Tjuntjuntjara
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAASTP0030,http://linked.data.gov.au/dataset/ausplots/site-saastp0030,20130819,http://linked.data.gov.au/dataset/ausplots/sv-56935,2013-08-19T00:00:00Z,2013-08-19T00:00:00Z,Mumpy
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0027,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0027,20140310,http://linked.data.gov.au/dataset/ausplots/sv-56936,2014-03-10T00:00:00Z,2014-03-10T00:00:00Z,Camooweal Caves Conservation Park. 17.4km south south west of Camooweal
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0028,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0028,20140311,http://linked.data.gov.au/dataset/ausplots/sv-56937,2014-03-11T00:00:00Z,2014-03-11T00:00:00Z,Camooweal Town Common. 3.8km South west of Camooweal.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAASTP0031,http://linked.data.gov.au/dataset/ausplots/site-saastp0031,20130820,http://linked.data.gov.au/dataset/ausplots/sv-56938,2013-08-20T00:00:00Z,2013-08-20T00:00:00Z,Murnpeowie Station about 35kms north of homestead and about 160kms northeast of Lyndhurst.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAASTP0032,http://linked.data.gov.au/dataset/ausplots/site-saastp0032,20130820,http://linked.data.gov.au/dataset/ausplots/sv-56939,2013-08-20T00:00:00Z,2013-08-20T00:00:00Z,mumpy gibber
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATEYB0001,http://linked.data.gov.au/dataset/ausplots/site-sateyb0001,20141028,http://linked.data.gov.au/dataset/ausplots/sv-56940,2014-10-28T11:10:40Z,2014-10-28T11:10:40Z,"Mudla Wirra Reserve (Pengilly Scrub), 5.7km north west of Roseworthy. 11.3km north north west of Gawler"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0002,http://linked.data.gov.au/dataset/ausplots/site-waaham0002,20140624,http://linked.data.gov.au/dataset/ausplots/sv-56941,2014-06-24T17:13:07Z,2014-06-24T17:13:07Z,Mundrabilla Station. 7.5km south of Mundrabilla Roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0004,http://linked.data.gov.au/dataset/ausplots/site-waaham0004,20140625,http://linked.data.gov.au/dataset/ausplots/sv-56942,2014-06-25T18:14:12Z,2014-06-25T18:14:12Z,Madura Plains Station - About 25kms east south east of Madura Roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0006,http://linked.data.gov.au/dataset/ausplots/site-waaham0006,20140628,http://linked.data.gov.au/dataset/ausplots/sv-56944,2014-06-28T17:00:42Z,2014-06-28T17:00:42Z,"Nuytsland Nature Reserve, About 28kms south east of Cocklebiddy and 5kms north west of Eyre Bird Observatory."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0002,http://linked.data.gov.au/dataset/ausplots/site-waanul0002,20140629,http://linked.data.gov.au/dataset/ausplots/sv-56945,2014-06-29T18:12:55Z,2014-06-29T18:12:55Z,Arubiddy station.13.6 km north west of station homestead. 44km north west of Cocklebiddy roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0003,http://linked.data.gov.au/dataset/ausplots/site-waanul0003,20140701,http://linked.data.gov.au/dataset/ausplots/sv-56946,2014-07-01T15:18:42Z,2014-07-01T15:18:42Z,Plumridge Lakes Nature Reserve. About 178kms west south west  of Tjuntjuntjara in Great Victoria Desert.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGVD0004,http://linked.data.gov.au/dataset/ausplots/site-saagvd0004,20140910,http://linked.data.gov.au/dataset/ausplots/sv-56947,2014-09-10T09:39:43Z,2014-09-10T09:39:43Z,"Yellabinna Regional Reserve , 9 km south east of Ooldea"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAANUL0001,http://linked.data.gov.au/dataset/ausplots/site-saanul0001,20140909,http://linked.data.gov.au/dataset/ausplots/sv-56948,2014-09-09T12:00:00Z,2014-09-09T14:50:00Z,Yellabinna Regional Reserve. 61km south south east of Ooldea
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAANUL0002,http://linked.data.gov.au/dataset/ausplots/site-saanul0002,20140911,http://linked.data.gov.au/dataset/ausplots/sv-56949,2014-09-11T10:51:33Z,2014-09-11T10:51:33Z,Yalata Indigenous Protected Area. 36.7km east north east of Nullarbor Roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAANUL0003,http://linked.data.gov.au/dataset/ausplots/site-saanul0003,20140911,http://linked.data.gov.au/dataset/ausplots/sv-56950,2014-09-11T15:27:38Z,2014-09-11T15:27:38Z,Yalata Indigenous Protected area. 35km east south east of Nullarbor roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAANUL0004,http://linked.data.gov.au/dataset/ausplots/site-saanul0004,20140912,http://linked.data.gov.au/dataset/ausplots/sv-56951,2014-09-12T09:49:05Z,2014-09-12T09:49:05Z,"Yalata Indigenous Protected Area, 49.2km west of Yalata. 145km west north west of Bookabie"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0002,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0002,20140528,http://linked.data.gov.au/dataset/ausplots/sv-56952,2014-05-28T00:00:00Z,2014-05-28T00:00:00Z,"Mallee Cliffs National Park on Central Fire Trail, 30km east of Mildura."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0004,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0004,20140529,http://linked.data.gov.au/dataset/ausplots/sv-56953,2014-05-29T00:00:00Z,2014-05-29T00:00:00Z,"Mallee Cliffs National Park, Dead Horse Fire Trail, 37kms east of Mildura."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0006,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0006,20140530,http://linked.data.gov.au/dataset/ausplots/sv-56954,2014-05-30T00:00:00Z,2014-05-30T00:00:00Z,"Mungo National Park, 130kms north east of Mildura"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0008,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0008,20140601,http://linked.data.gov.au/dataset/ausplots/sv-56955,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,"Tarawi Nature Reserve, 8km west of homestead near southeast corner of Canopus and West Fire Trails, about 100kms northwest of Wentworth."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0010,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0010,20140602,http://linked.data.gov.au/dataset/ausplots/sv-56956,2014-06-02T00:00:00Z,2014-06-02T00:00:00Z,"Tarawi Nature Reserve, near Cane grass Tank. 100km north west of Wentworth."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0012,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0012,20140603,http://linked.data.gov.au/dataset/ausplots/sv-56957,2014-06-03T00:00:00Z,2014-06-03T00:00:00Z,"Playa Lake, Scotia Sanctuary. About 100km north west of Wentworth."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACOO0030,http://linked.data.gov.au/dataset/ausplots/site-waacoo0030,20140627,http://linked.data.gov.au/dataset/ausplots/sv-56958,2014-06-27T11:39:51Z,2014-06-27T11:39:51Z,Nuytsland Nature Reserve. 16kms east of Cocklebiddy.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0003,http://linked.data.gov.au/dataset/ausplots/site-waaham0003,20140625,http://linked.data.gov.au/dataset/ausplots/sv-56959,2014-06-25T11:37:05Z,2014-06-25T11:37:05Z,Hampton Tableland. 8km north east of Mundrabilla roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGVD0001,http://linked.data.gov.au/dataset/ausplots/site-waagvd0001,20140630,http://linked.data.gov.au/dataset/ausplots/sv-56960,2014-06-30T18:09:50Z,2014-06-30T18:09:50Z,Plumridge Lake Nature Reserve. 150km north north west of Rawlina
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0005,http://linked.data.gov.au/dataset/ausplots/site-waaham0005,20140626,http://linked.data.gov.au/dataset/ausplots/sv-56961,2014-06-26T12:32:48Z,2014-06-26T12:32:48Z,"Nuytsland Nature Reserve, 53.6km south east of Madura Roadhouse. 150km south west of Eucla"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMAL0001,http://linked.data.gov.au/dataset/ausplots/site-waamal0001,20140627,http://linked.data.gov.au/dataset/ausplots/sv-56962,2014-06-27T18:17:34Z,2014-06-27T18:17:34Z,Nutysland national park. 17.6 km west south west of Cocklebiddy roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0014,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0014,20140604,http://linked.data.gov.au/dataset/ausplots/sv-56963,2014-06-04T00:00:00Z,2014-06-04T00:00:00Z,Scotia Sanctuary. 8kms north of homestead 131 kms northwest of Wentworth.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAHAM0001,http://linked.data.gov.au/dataset/ausplots/site-waaham0001,20140624,http://linked.data.gov.au/dataset/ausplots/sv-56964,2014-06-24T10:01:05Z,2014-06-24T10:01:05Z,Roe Plains. 19.5km south south east of Mundrabilla roadhouse
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0001,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0001,20140527,http://linked.data.gov.au/dataset/ausplots/sv-56965,2014-05-27T00:00:00Z,2014-05-27T00:00:00Z,Mallee Cliffs National Park. 10.5km north west of old station homestead. 36.7km west of Mildura
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0001,http://linked.data.gov.au/dataset/ausplots/site-waanul0001,20140629,http://linked.data.gov.au/dataset/ausplots/sv-56966,2014-06-29T12:25:36Z,2014-06-29T12:25:36Z,Arubiddy Station. 9.9km north west of Arubiddy homestead. 40km north west of Cocklebiddy roadhouse.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0004,http://linked.data.gov.au/dataset/ausplots/site-waanul0004,20140702,http://linked.data.gov.au/dataset/ausplots/sv-56967,2014-07-02T13:44:49Z,2014-07-02T13:44:49Z,Great Victoria Desert Nature Reserve. 15km South of Tjuntjunjara
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0003,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0003,20140528,http://linked.data.gov.au/dataset/ausplots/sv-56968,2014-05-28T00:00:00Z,2014-05-28T00:00:00Z,"Mallee Cliffs National Park. 5.7km west of Mallee cliffs homestead ruins, 40.8km west of Mildura."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0005,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0005,20140530,http://linked.data.gov.au/dataset/ausplots/sv-56969,2014-05-30T00:00:00Z,2014-05-30T00:00:00Z,Mungo National Park about 130kms NE of Mildura
